링크,제목,키워드,기관,카테고리목록
https://www.damoa.or.kr/main/cmf_video.php?no=165,특수학교vs특수학급! 선배맘이 알려주는 초등 입학 준비,특수학교,시청자미디어재단,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=4361,"[2023년 보다센터] 제6회 장애 경중에 따라 특수학교 갈 사람, 통합학교 갈 사람 정해진다고? / 발달장애 학령기 교사편 1 /함께맞는 비 함비",특수학교,유튜브 채널 사단법인 전국장애인부모연대,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=4350,자폐성장애 김민성 #한글용사 아이야 뮤지컬#화정 어울림극장#국립 경진학교#발달장애 #특수학교#천지#커튼콜#어린이 뮤지컬#엄마랑 주말데이트,특수학교,유튜브 채널 김민성 채널,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=3850,아이보다 하루만 더 살았으면 좋겠다는 부모님들에게 꼭 하고 싶은 말 | 발달장애인 부모들의 경험 | 씨리얼 시선,,유튜브 채널 씨리얼,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=2638,[발달장애 고민토크] 통합교육: 학교생활 편,,유튜브 채널 우리아이 연구소,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=1663,발달장애 학생들의 하루 일과,,유튜브 채널 발달장애소통과 지원 연구소,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=1482,장애인에대한이해6 발달장애 조기교육,,유튜브 채널 하람솔 이야기,취미/특수학교; 요리/특수학교; 안전/특수학교; 기타/특수학교; 유튜브/특수학교; 직업/특수학교; 건강/특수학교; 부모교육 및 지원정책/특수학교; 우리들의 이야기/특수학교; 교육/특수학교
https://www.damoa.or.kr/main/cmf_video.php?no=35,절대 절대 안 터지는 풍선,,EBS,직업/풍선 만들기; 건강/풍선 만들기; 부모교육 및 지원정책/풍선 만들기; 우리들의 이야기/풍선 만들기; 교육/풍선 만들기; 안전/풍선 만들기; 취미/풍선 만들기; 요리/풍선 만들기; 기타/풍선 만들기; 유튜브/풍선 만들기
https://www.damoa.or.kr/main/cmf_video.php?no=2685,양송이피자와 바나나스무디 만들기(스스로 요리),피자,사단법인 전국장애인부모연대,직업/피자; 건강/피자; 부모교육 및 지원정책/피자; 우리들의 이야기/피자; 교육/피자; 취미/피자; 요리/피자; 안전/피자; 기타/피자; 유튜브/피자
https://www.damoa.or.kr/main/cmf_video.php?no=3992,발달장애 예술 감독이 특별한 이유?,,유튜브 채널 심터뷰,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=2017,제4회 전국발달장애인합창대회 대상팀 공연 영상(대구광역시지적장애인 청소년·선명합창단),합창,한국지적발달장애인복지협회,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=2016,제5회 전국발달장애인합창대회 대상팀 공연 영상(온누리합창단),합창,한국지적발달장애인복지협회,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=2011,제7회 전국발달장애인합창대회 요약 영상,합창,한국지적발달장애인복지협회,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1461,삼성&아르크 수화합창단 [꿈꾸지 않으면] (발달장애청소년 합창단 special needs choir),합창,유튜브 채널 사단법인아르크,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1458,사운더블예술단[Butterfly] (발달장애청소년 합창단 special needs choir),합창,유튜브 채널 사단법인아르크,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1454,"사운더블예술단 (발달장애청소년 합창단) [우리들의 어린 시절], [폭풍은 지나가요]",합창,유튜브 채널 사단법인아르크,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1452,사운더블예술단 (발달장애청소년 합창단) [비나리],합창,유튜브 채널 사단법인아르크,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1450,삼성&아르크 수화합창단 [흰수염고래] (발달장애청소년 합창단 special needs choir),합창,유튜브 채널 사단법인아르크,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=1336,JL희망합창단_노래하는 일자리 발달장애청소년 합창단,합창,유튜브 채널 Youngsik KIM,기타/합창; 유튜브/합창; 직업/합창; 건강/합창; 부모교육 및 지원정책/합창; 우리들의 이야기/합창; 교육/합창; 취미/합창; 요리/합창; 안전/합창
https://www.damoa.or.kr/main/cmf_video.php?no=29,바다를 지키는 해양경찰 이야기,해양경찰,EBS,건강/해양경찰; 부모교육 및 지원정책/해양경찰; 우리들의 이야기/해양경찰; 교육/해양경찰; 취미/해양경찰; 요리/해양경찰; 안전/해양경찰; 기타/해양경찰; 유튜브/해양경찰; 직업/해양경찰
https://www.damoa.or.kr/main/cmf_video.php?no=2313,"진우의 햄버거 먹기, 먹방이라고 하나요~",햄버거,유튜브 채널 발달장애 진우의 자립생활,요리/햄버거; 교육/햄버거; 안전/햄버거; 취미/햄버거; 기타/햄버거; 유튜브/햄버거; 직업/햄버거; 건강/햄버거; 부모교육 및 지원정책/햄버거; 우리들의 이야기/햄버거
https://www.damoa.or.kr/main/cmf_video.php?no=2283,진우 햄버거 먹기- 이렇게 힘든 일일까요.,햄버거,유튜브 채널 발달장애 진우의 자립생활,요리/햄버거; 교육/햄버거; 안전/햄버거; 취미/햄버거; 기타/햄버거; 유튜브/햄버거; 직업/햄버거; 건강/햄버거; 부모교육 및 지원정책/햄버거; 우리들의 이야기/햄버거
https://www.damoa.or.kr/main/cmf_video.php?no=1526,발달장애 있는 여동생과 햄버거 조지기♥️,햄버거,유튜브 채널 사라있네,요리/햄버거; 교육/햄버거; 안전/햄버거; 취미/햄버거; 기타/햄버거; 유튜브/햄버거; 직업/햄버거; 건강/햄버거; 부모교육 및 지원정책/햄버거; 우리들의 이야기/햄버거
https://www.damoa.or.kr/main/cmf_video.php?no=3820,집에서 할 수 있는 홈트레이닝,홈트레이닝,시청자미디어재단,기타/홈트레이닝; 유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 부모교육 및 지원정책/홈트레이닝; 우리들의 이야기/홈트레이닝; 취미/홈트레이닝; 요리/홈트레이닝; 교육/홈트레이닝; 안전/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=2534,누구나 쉽고 재미있게 할 수 있는 방구석 운동법,,시청자미디어재단,기타/홈트레이닝; 유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 부모교육 및 지원정책/홈트레이닝; 우리들의 이야기/홈트레이닝; 취미/홈트레이닝; 요리/홈트레이닝; 교육/홈트레이닝; 안전/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=117,모두의 집중력을 키우는 요가,,EBS,기타/홈트레이닝; 유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 부모교육 및 지원정책/홈트레이닝; 우리들의 이야기/홈트레이닝; 취미/홈트레이닝; 요리/홈트레이닝; 교육/홈트레이닝; 안전/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=113,운동을 하기 전에 꼭 해야하는 준비운동,,EBS,기타/홈트레이닝; 유튜브/홈트레이닝; 직업/홈트레이닝; 건강/홈트레이닝; 부모교육 및 지원정책/홈트레이닝; 우리들의 이야기/홈트레이닝; 취미/홈트레이닝; 요리/홈트레이닝; 교육/홈트레이닝; 안전/홈트레이닝
https://www.damoa.or.kr/main/cmf_video.php?no=4398,발달장애 은혜작가가 그리는 프리디칼로,,유튜브 채널 니얼굴_은혜씨 Eun hye,안전/화상; 기타/화상; 유튜브/화상; 직업/화상; 건강/화상; 부모교육 및 지원정책/화상; 우리들의 이야기/화상; 교육/화상; 취미/화상; 요리/화상
https://www.damoa.or.kr/main/cmf_video.php?no=3810,발달장애인을 위한 안전한 직장생활 #화상사고예방 편,화상,한국장애인고용공단,안전/화상; 기타/화상; 유튜브/화상; 직업/화상; 건강/화상; 부모교육 및 지원정책/화상; 우리들의 이야기/화상; 교육/화상; 취미/화상; 요리/화상
https://www.damoa.or.kr/main/cmf_video.php?no=2745,"추운 겨울, '저온화상' 조심해요",화상,EBS,안전/화상; 기타/화상; 유튜브/화상; 직업/화상; 건강/화상; 부모교육 및 지원정책/화상; 우리들의 이야기/화상; 교육/화상; 취미/화상; 요리/화상
https://www.damoa.or.kr/main/cmf_video.php?no=2579,핫팩을 사용하다 화상을 입을 수 있다고?,화상,유튜브 채널 행정안전부,안전/화상; 기타/화상; 유튜브/화상; 직업/화상; 건강/화상; 부모교육 및 지원정책/화상; 우리들의 이야기/화상; 교육/화상; 취미/화상; 요리/화상
https://www.damoa.or.kr/main/cmf_video.php?no=2474,와보숑이만난풍경 e13 장애인 가족과 함께하는 영화상영회,화상,성북마을tv,안전/화상; 기타/화상; 유튜브/화상; 직업/화상; 건강/화상; 부모교육 및 지원정책/화상; 우리들의 이야기/화상; 교육/화상; 취미/화상; 요리/화상
https://www.damoa.or.kr/main/cmf_video.php?no=2758,생활 속 안전 정보를 알아보는 안전한 퀴즈,,시청자미디어재단,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=2580,화재시 행동요령에 대하여 알아보아요.,화재,유튜브 채널 행정안전부,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=2547,화재시 대피요령,화재,유튜브 채널 행정안전부,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=3885,발달장애 어린이 신호등 / 화재대피 체험 VR,화재,유튜브 채널 M-line Studio,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=2837,[발달장애예술인 지원사업] 2021 예술공작소R 온라인전시,,유튜브 채널 호반문화재단,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=1269,발달장애인의 안전을 위한 VR(가상현실) 교육,,유튜브 채널 서울장애인부모연대송파지회,유튜브/화재; 직업/화재; 건강/화재; 부모교육 및 지원정책/화재; 우리들의 이야기/화재; 교육/화재; 안전/화재; 취미/화재; 요리/화재; 기타/화재
https://www.damoa.or.kr/main/cmf_video.php?no=2768,문서를 작성하고 서류 정리를 돕는 #사무보조원,,한국장애인고용공단,유튜브/회사원; 직업/회사원; 건강/회사원; 부모교육 및 지원정책/회사원; 우리들의 이야기/회사원; 교육/회사원; 안전/회사원; 취미/회사원; 요리/회사원; 기타/회사원
